timeStamp,N_Max,N_Min,N_Mean,P_Max,P_Min,P_Mean,E_Max,E_Min,E_Mean
2020-04-17 12:20:00,611.4,586.8,599.0999999999999,7.5,7.5,7.5,91.7516,79.1125,83.85276120689659
2020-04-17 12:30:00,498.7,412.8,455.75,7.5,7.5,7.5,87.2004,80.0408,83.51206086956522
2020-04-17 12:40:00,646.8,569.9,608.3499999999999,7.5,7.5,7.5,88.0924,80.4529,84.15228360655736
2020-04-17 12:50:00,500.3,474.8,487.55,7.5,7.4,7.45,91.1358,83.8052,87.44983076923073
2020-04-17 13:00:00,671.4,601.1,636.25,7.5,7.5,7.5,93.4897,82.1344,86.5915287037037
2020-04-17 13:10:00,595.8,506.2,551.0,7.5,7.4,7.45,95.5128,83.2809,86.32777747747753
2020-04-17 13:20:00,682.5,524.2,603.35,7.5,7.5,7.5,89.3035,81.046,84.65007196261685
2020-04-17 13:30:00,618.7,404.4,511.55,7.5,7.5,7.5,91.2416,80.5576,84.4622452830189
2020-04-17 13:40:00,579.7,530.2,554.95,7.5,7.5,7.5,87.8034,80.3121,83.12389800000001
2020-04-17 13:50:00,675.7,480.8,578.25,7.5,7.4,7.45,89.0509,79.9064,82.76758365384617
2020-04-17 14:00:00,604.9,471.8,538.35,7.5,7.5,7.5,100.4164,80.9317,85.48253173076922
2020-04-17 14:10:00,620.9,385.3,503.1,7.6,7.5,7.55,93.5938,80.6755,86.18994444444446
2020-04-17 14:20:00,552.8,513.8,533.3,7.5,7.5,7.5,99.3696,86.1967,91.04075555555549
2020-04-17 14:30:00,610.0,525.8,567.9,7.5,7.5,7.5,97.3322,89.4678,93.01882190476191
2020-04-17 14:40:00,598.5,567.5,583.0,7.5,7.4,7.45,96.1449,89.3286,92.92614339622645
2020-04-17 14:50:00,717.4,680.4,698.9,7.4,7.4,7.4,98.0476,87.8903,91.0914467289719
2020-04-17 15:00:00,660.3,586.7,623.5,7.4,7.3,7.35,98.2967,91.098,94.42989537037035
2020-04-17 15:10:00,770.2,676.4,723.3,7.5,7.4,7.45,96.7495,88.1854,93.28356226415094
2020-04-17 15:20:00,608.8,586.2,597.5,7.4,7.4,7.4,94.656,87.9484,90.51897
2020-04-17 15:30:00,715.3,683.3,699.3,7.5,7.4,7.45,93.4657,87.5851,90.30803047619051
2020-04-17 15:40:00,647.3,600.0,623.65,7.4,7.4,7.4,92.5131,86.5846,89.67361739130435
2020-04-17 15:50:00,728.7,578.8,653.75,7.5,7.4,7.45,93.3053,87.0287,89.6402826923077
2020-04-17 16:00:00,634.1,458.2,546.15,7.6,7.5,7.55,123.9417,87.8318,96.3893027027027
2020-04-17 16:10:00,548.8,479.8,514.3,7.6,7.5,7.55,99.4989,92.8404,95.19715283018867
2020-04-17 16:20:00,590.6,416.1,503.35,7.6,7.5,7.55,99.6787,92.6747,95.38162745098035
2020-04-17 16:30:00,546.9,439.2,493.04999999999995,7.6,7.6,7.6,99.825,92.8714,95.57250495049502
2020-04-17 16:40:00,642.9,406.0,524.45,7.5,7.5,7.5,97.9116,92.6246,94.88350581395346
2020-04-17 16:50:00,536.3,430.0,483.15,7.5,7.5,7.5,98.7008,93.6263,96.20896162790702
2020-04-17 17:00:00,518.6,407.9,463.25,7.7,7.6,7.65,99.3521,92.3117,95.13087386363631
2020-04-17 17:10:00,418.0,327.7,372.85,7.7,7.6,7.65,99.1922,89.7506,92.60302967032966
2020-04-17 17:20:00,540.2,500.9,520.55,7.7,7.7,7.7,92.533,84.5487,87.31854782608694
2020-04-17 17:30:00,392.9,313.3,353.1,7.6,7.6,7.6,92.5324,64.306,84.92633493975906
2020-04-17 17:40:00,575.2,460.7,517.95,7.7,7.7,7.7,88.5568,78.4649,82.09125824175828
2020-04-17 17:50:00,371.9,331.3,351.6,7.7,7.6,7.65,82.8187,76.1032,78.60718105263159
2020-04-17 18:00:00,510.6,446.9,478.75,7.7,7.7,7.7,80.1663,76.8465,78.20393870967739
2020-04-17 18:10:00,376.9,358.1,367.5,7.7,7.7,7.7,97.5437,76.0421,80.31287765957448
2020-04-17 18:20:00,506.2,404.9,455.54999999999995,7.7,7.7,7.7,84.6648,79.7232,81.55252747252747
2020-04-17 18:30:00,541.7,330.5,436.1,7.7,7.6,7.65,85.1094,81.0214,82.93914945054948
2020-04-17 18:40:00,501.1,455.9,478.5,7.7,7.6,7.65,84.1573,79.5581,82.0025306818182
2020-04-17 18:50:00,592.7,405.7,499.20000000000005,7.6,7.5,7.55,89.1814,76.374,80.15236629213483
2020-04-17 19:00:00,554.8,499.2,527.0,7.5,7.5,7.5,88.4404,80.6718,84.45805340909091
2020-04-17 19:10:00,647.7,448.2,547.95,7.5,7.5,7.5,85.6868,80.5907,83.36909693877548
2020-04-17 19:20:00,581.9,513.1,547.5,7.5,7.5,7.5,85.763,81.8221,83.75888666666667
2020-04-17 19:30:00,671.7,649.3,660.5,7.5,7.4,7.45,86.3656,78.2075,83.90418571428575
2020-04-17 19:40:00,622.7,501.9,562.3,7.5,7.4,7.45,103.2747,81.8772,86.63095384615382
2020-04-17 19:50:00,652.3,614.4,633.3499999999999,7.6,7.5,7.55,89.2116,83.9913,86.51784807692307
2020-04-17 20:00:00,491.9,369.2,430.54999999999995,7.6,7.5,7.55,86.9493,83.1531,84.69993370786517
2020-04-17 20:10:00,600.7,500.8,550.75,7.7,7.6,7.65,86.3684,78.0971,83.73442710280375
2020-04-17 20:20:00,433.3,395.8,414.55,7.6,7.6,7.6,85.6178,80.4204,83.06735140186916
2020-04-17 20:30:00,578.2,529.6,553.9000000000001,7.6,7.6,7.6,85.5383,80.9645,83.2495781818182
2020-04-17 20:40:00,436.4,432.9,434.65,7.6,7.6,7.6,85.9055,79.4657,82.72408799999998
2020-04-17 20:50:00,587.4,487.6,537.5,7.6,7.6,7.6,87.8421,80.3621,83.7243593220339
2020-04-17 21:00:00,588.1,441.8,514.95,7.6,7.5,7.55,88.4767,80.7407,83.94559999999998
2020-04-17 21:10:00,565.8,500.4,533.0999999999999,7.6,7.6,7.6,88.3418,80.4419,83.46592432432433
2020-04-17 21:20:00,602.0,409.5,505.75,7.6,7.6,7.6,120.2598,80.8561,89.82639999999995
2020-04-17 21:30:00,551.4,457.5,504.45,7.6,7.6,7.6,94.7897,85.9996,88.67148333333334
2020-04-17 21:40:00,596.7,403.3,500.0,7.7,7.6,7.65,91.5942,82.6615,86.48686371681421
2020-04-17 21:50:00,481.5,384.1,432.8,7.7,7.7,7.7,89.2189,81.7701,84.64624732142856
2020-04-17 22:00:00,570.2,489.1,529.6500000000001,7.7,7.6,7.65,90.7023,79.4084,83.375941025641
2020-04-17 22:10:00,540.5,446.9,493.7,7.6,7.6,7.6,92.4604,80.8692,86.35685391304347
2020-04-17 22:20:00,593.4,581.9,587.65,7.6,7.6,7.6,94.0802,84.3462,88.6006947368421
2020-04-17 22:30:00,471.5,372.6,422.05,7.7,7.6,7.65,96.7382,85.4412,89.275099137931
2020-04-17 22:40:00,607.2,528.9,568.05,7.7,7.7,7.7,91.7743,83.9335,87.63023185840707
2020-04-17 22:50:00,464.3,412.4,438.35,7.6,7.6,7.6,90.9948,62.3675,78.60532920353984
2020-04-17 23:00:00,586.9,518.1,552.5,7.7,7.7,7.7,83.6385,74.3355,79.6567456896552
2020-04-17 23:10:00,427.8,409.0,418.4,7.7,7.7,7.7,79.6172,74.5773,76.57259035087719
2020-04-17 23:20:00,573.0,476.5,524.75,7.7,7.7,7.7,80.501,75.0755,77.52656695652175
2020-04-17 23:30:00,525.6,395.6,460.6,7.7,7.7,7.7,91.9466,75.7952,80.31457982456139
2020-04-17 23:40:00,524.2,452.4,488.3,7.8,7.8,7.8,83.9215,78.7954,81.32991226415098
2020-04-17 23:50:00,538.5,364.6,451.55,7.8,7.8,7.8,96.8918,77.7819,81.58661034482758
2020-04-18 00:00:00,489.7,397.3,443.5,7.9,7.8,7.85,89.0442,80.8946,83.70314159292036
2020-04-18 00:10:00,525.5,304.3,414.9,7.9,7.8,7.85,110.8553,78.9742,85.72451261261263
2020-04-18 00:20:00,413.9,324.4,369.15,7.9,7.9,7.9,88.1687,81.0354,83.75325775862066
2020-04-18 00:30:00,473.6,397.0,435.3,8.0,8.0,8.0,86.5679,81.0385,83.06037876106188
2020-04-18 00:40:00,401.1,297.6,349.35,8.0,8.0,8.0,87.1053,82.2616,84.18855145631069
2020-04-18 00:50:00,472.5,468.6,470.55,8.1,8.1,8.1,90.5542,83.4565,85.96106055045867
2020-04-18 01:00:00,366.3,253.1,309.7,8.1,8.1,8.1,91.0715,84.1254,87.19895283018867
2020-04-18 01:10:00,524.9,430.0,477.45,8.1,8.1,8.1,91.3312,85.836,88.02529741379313
2020-04-18 01:20:00,345.8,261.3,303.55,8.1,8.1,8.1,91.8681,85.6109,88.64244122807015
2020-04-18 01:30:00,495.5,430.8,463.15,8.2,8.2,8.2,90.003,83.7464,86.09642654867254
2020-04-18 01:40:00,318.5,272.6,295.55,8.2,8.2,8.2,90.3852,62.5507,81.19934476190474
2020-04-18 01:50:00,502.5,384.3,443.4,8.2,8.2,8.2,83.6617,77.1843,79.81254299999998
2020-04-18 02:00:00,417.3,284.1,350.70000000000005,8.2,8.2,8.2,83.2633,76.8616,80.0907962962963
2020-04-18 02:10:00,459.7,378.6,419.15,8.2,8.2,8.2,83.8324,76.29,78.93678333333335
2020-04-18 02:20:00,490.4,271.8,381.1,8.3,8.2,8.25,82.1432,76.1716,78.6613120879121
2020-04-18 02:30:00,461.8,348.8,405.3,8.2,8.2,8.2,82.7689,77.5364,79.5875103092783
2020-04-18 02:40:00,505.4,225.9,365.65,8.3,8.2,8.25,85.0563,75.5277,80.05086363636363
2020-04-18 02:50:00,391.3,292.6,341.95000000000005,8.3,8.3,8.3,78.1336,75.1325,76.38035204081632
2020-04-18 03:00:00,463.4,182.8,323.1,8.3,8.3,8.3,78.3157,73.6341,75.56124062499998
2020-04-18 03:10:00,385.2,259.3,322.25,8.3,8.3,8.3,76.9996,72.5759,74.08862988505747
2020-04-18 03:20:00,462.4,432.1,447.25,8.4,8.3,8.350000000000001,78.1371,70.8969,73.96616330275228
2020-04-18 03:30:00,341.4,223.9,282.65,8.4,8.3,8.350000000000001,78.4162,67.6299,73.93523490566037
2020-04-18 03:40:00,507.2,416.7,461.95,8.4,8.4,8.4,75.7878,71.096,73.19818061224488
2020-04-18 03:50:00,324.7,153.3,239.0,8.4,8.4,8.4,76.1907,70.0576,73.21063398058254
2020-04-18 04:00:00,476.2,407.0,441.6,8.5,8.5,8.5,76.3281,71.4407,73.31125588235297
2020-04-18 04:10:00,281.1,98.6,189.85000000000002,8.4,8.4,8.4,77.3853,70.4754,72.60898787878789
2020-04-18 04:20:00,479.6,360.7,420.15,8.5,8.4,8.45,73.0168,69.824,71.46103076923079
2020-04-18 04:30:00,361.9,251.7,306.79999999999995,8.4,8.4,8.4,74.5719,70.5522,71.89660227272726
2020-04-18 04:40:00,447.7,361.9,404.79999999999995,8.4,8.4,8.4,81.2327,72.8479,77.80890249999997
2020-04-18 04:50:00,447.6,229.1,338.35,8.4,8.4,8.4,84.0489,77.6724,81.00098101265824
2020-04-18 05:00:00,439.6,286.0,362.8,8.4,8.4,8.4,86.3875,78.5746,80.55680229885056
2020-04-18 05:10:00,484.1,147.3,315.70000000000005,8.5,8.4,8.45,81.4214,77.9536,79.70595280898876
2020-04-18 05:20:00,367.4,252.2,309.79999999999995,8.5,8.5,8.5,82.2344,77.6702,79.61849473684211
2020-04-18 05:30:00,435.6,158.0,296.8,8.5,8.5,8.5,81.4471,76.9418,79.31623720930233
2020-04-18 05:40:00,360.5,232.6,296.55,8.5,8.5,8.5,80.0026,75.9282,77.92422391304348
2020-04-18 05:50:00,449.4,124.9,287.15,8.5,8.4,8.45,80.1379,76.1729,78.01330842105261
2020-04-18 06:00:00,173.4,173.4,173.4,8.4,8.4,8.4,95.1042,76.0182,80.3539177777778
2020-04-18 06:10:00,489.3,410.1,449.70000000000005,8.5,8.4,8.45,82.8688,77.7472,80.56278387096773
2020-04-18 06:20:00,319.9,167.5,243.7,8.4,8.4,8.4,85.297,76.724,81.78784827586209
2020-04-18 06:30:00,413.0,413.0,413.0,8.4,8.4,8.4,85.7081,79.398,82.85983132530123
2020-04-18 06:40:00,279.4,74.3,176.85,8.4,8.4,8.4,86.2707,80.6812,83.33659888888893
2020-04-18 06:50:00,489.6,374.8,432.20000000000005,8.4,8.4,8.4,87.042,73.0993,82.72723775510202
2020-04-18 07:00:00,353.0,269.9,311.45,8.3,8.3,8.3,85.1258,79.5733,82.20768279569891
2020-04-18 07:10:00,452.6,375.2,413.9,8.3,8.3,8.3,91.415,81.4654,85.63379438202247
2020-04-18 07:20:00,446.4,264.5,355.45,8.3,8.3,8.3,89.3105,77.7099,82.46735411764706
2020-04-18 07:30:00,461.0,348.6,404.8,8.3,8.2,8.25,82.9003,76.2832,79.26513263157896
2020-04-18 07:40:00,512.9,201.3,357.1,8.3,8.2,8.25,83.5759,78.0069,80.34966195652174
2020-04-18 07:50:00,402.4,313.5,357.95,8.2,8.2,8.2,84.5197,78.6163,80.90989684210523
2020-04-18 08:00:00,480.4,309.8,395.1,8.2,8.2,8.2,93.1356,74.6783,80.56197294117645
2020-04-18 08:10:00,407.5,301.0,354.25,8.2,8.1,8.149999999999999,81.5988,74.916,77.8850011904762
2020-04-18 08:20:00,474.8,398.5,436.65,8.2,8.2,8.2,83.2941,75.2762,79.72262555555557
2020-04-18 08:30:00,365.0,250.2,307.6,8.2,8.2,8.2,89.2893,76.3259,81.02475679012346
2020-04-18 08:40:00,510.8,428.6,469.70000000000005,8.2,8.2,8.2,83.0275,78.6965,80.7584518987342
2020-04-18 08:50:00,346.7,228.3,287.5,8.2,8.2,8.2,82.9859,71.1514,79.99506436781606
2020-04-18 09:00:00,491.7,437.7,464.7,8.2,8.2,8.2,99.1717,75.8386,80.35546321839082
2020-04-18 09:10:00,333.7,240.1,286.9,8.2,8.1,8.149999999999999,82.4684,77.9528,80.00949603960399
2020-04-18 09:20:00,494.3,384.7,439.5,8.2,8.1,8.149999999999999,82.6958,77.1189,79.40995982142856
2020-04-18 09:30:00,483.3,287.8,385.55,8.1,8.1,8.1,82.6619,77.7081,79.97983275862073
2020-04-18 09:40:00,478.0,407.2,442.6,8.1,8.1,8.1,83.7404,65.3725,77.82667129629634
2020-04-18 09:50:00,449.9,324.8,387.35,8.0,8.0,8.0,80.3046,69.4908,76.79617570093457
2020-04-18 10:00:00,487.5,369.1,428.3,8.0,8.0,8.0,78.1932,70.343,73.49045363636365
2020-04-18 10:10:00,559.4,280.9,420.15,7.9,7.9,7.9,74.6455,68.448,71.22661182795699
2020-04-18 10:20:00,451.6,383.1,417.35,7.9,7.8,7.85,76.3926,69.3051,72.51025913978495
2020-04-18 10:30:00,513.3,364.3,438.79999999999995,7.8,7.8,7.8,82.3071,69.0586,73.35198470588234
2020-04-18 10:40:00,441.6,314.9,378.25,7.9,7.8,7.85,75.9033,69.6002,72.17750722891567
2020-04-18 10:50:00,473.2,368.2,420.7,8.0,8.0,8.0,72.9182,68.7131,70.81571839080459
2020-04-18 11:00:00,363.0,254.0,308.5,8.0,8.0,8.0,74.3154,67.3563,70.51605569620253
2020-04-18 11:10:00,490.6,420.9,455.75,8.1,8.1,8.1,75.1788,69.0278,71.39177882352939
2020-04-18 11:20:00,340.4,223.9,282.15,8.1,8.1,8.1,73.9232,69.7997,71.52605000000001
2020-04-18 11:30:00,468.7,408.5,438.6,8.2,8.2,8.2,74.9694,70.3288,72.45474252873564
2020-04-18 11:40:00,283.3,74.9,179.10000000000002,8.2,8.2,8.2,73.1155,68.7613,70.58779193548385
2020-04-18 11:50:00,458.5,344.7,401.6,8.3,8.2,8.25,70.7775,66.3235,68.09067261904764
2020-04-18 12:00:00,428.7,229.2,328.95,8.2,8.2,8.2,68.2749,64.7447,66.59251969696972
2020-04-18 12:10:00,414.4,334.3,374.35,8.2,8.2,8.2,69.8759,66.428,68.1493275362319
2020-04-18 12:20:00,452.5,208.8,330.65,8.2,8.1,8.149999999999999,70.1332,64.3357,67.16163255813952
2020-04-18 12:30:00,417.3,303.5,360.4,8.2,8.1,8.149999999999999,68.3192,64.9114,66.37896625
2020-04-18 12:40:00,496.0,145.3,320.65,8.1,8.1,8.1,67.3598,64.2786,65.85067777777778
2020-04-18 12:50:00,384.9,296.7,340.79999999999995,8.1,8.0,8.05,68.2091,64.4448,66.0435670886076
2020-04-18 13:00:00,451.2,178.5,314.85,8.1,8.0,8.05,70.1891,65.2536,67.86919999999999
2020-04-18 13:10:00,383.4,282.8,333.1,8.0,8.0,8.0,68.9534,64.0912,66.5501181818182
2020-04-18 13:20:00,470.7,327.7,399.2,8.0,8.0,8.0,69.435,64.0737,66.1802835443038
2020-04-18 13:30:00,358.9,246.0,302.45,7.9,7.9,7.9,69.1992,64.0768,66.46948823529414
2020-04-18 13:40:00,467.7,411.9,439.79999999999995,8.0,8.0,8.0,67.6099,64.2681,66.051682
2020-04-18 13:50:00,331.8,203.0,267.4,8.0,8.0,8.0,70.8441,64.2001,66.67948676470589
2020-04-18 14:00:00,455.5,385.0,420.25,8.1,8.1,8.1,68.3701,62.1555,65.29517536231884
2020-04-18 14:10:00,295.7,106.5,201.1,8.1,8.1,8.1,78.0302,62.7125,66.9946634920635
2020-04-18 14:20:00,481.4,106.5,293.95,8.1,8.1,8.1,69.9397,61.0282,63.82715322580644
2020-04-18 14:30:00,360.1,257.9,309.0,8.1,8.1,8.1,65.2419,58.3802,62.21267260273972
2020-04-18 14:40:00,406.2,152.0,279.1,8.2,8.1,8.149999999999999,75.2561,59.0456,67.90165342465752
2020-04-18 14:50:00,325.3,179.2,252.25,8.1,8.1,8.1,69.2954,61.6816,66.213603125
2020-04-18 15:00:00,435.3,411.0,423.15,8.2,8.2,8.2,68.8174,64.1648,66.31307413793103
2020-04-18 15:10:00,280.5,90.7,185.6,8.2,8.2,8.2,68.7194,63.8418,66.22464035087718
2020-04-18 15:20:00,472.8,350.2,411.5,8.2,8.2,8.2,69.1758,63.977,66.12626181818182
2020-04-18 15:30:00,249.5,49.1,149.3,8.2,8.2,8.2,68.8599,62.2979,65.37747794117645
2020-04-18 15:40:00,418.0,348.8,383.4,8.2,8.2,8.2,68.3526,62.5664,64.91888714285714
2020-04-18 15:50:00,212.4,119.2,165.8,8.2,8.2,8.2,67.2979,58.1772,63.13947142857145
2020-04-18 16:00:00,434.8,306.6,370.70000000000005,8.2,8.2,8.2,63.4736,58.8172,60.82352500000001
2020-04-18 16:10:00,410.3,166.5,288.4,8.2,8.2,8.2,63.2486,58.6447,60.5692837837838
2020-04-18 16:20:00,359.6,294.6,327.1,8.2,8.2,8.2,63.4693,50.7797,56.83154428571428
2020-04-18 16:30:00,431.0,73.6,252.3,8.2,8.2,8.2,55.7834,50.7592,52.73493965517241
2020-04-18 16:40:00,365.0,236.7,300.85,8.2,8.2,8.2,56.5475,50.9985,53.456883636363614
2020-04-18 16:50:00,440.7,0.0,220.35,8.2,8.2,8.2,60.5281,54.413,56.917028333333334
2020-04-18 17:00:00,314.7,183.2,248.95,8.2,8.2,8.2,65.1393,56.1217,58.267071641791055
2020-04-18 17:10:00,389.8,339.8,364.8,8.2,8.2,8.2,61.6827,55.113,57.42131403508771
2020-04-18 17:20:00,307.9,153.8,230.85,8.2,8.2,8.2,57.6128,53.9822,55.314817999999995
2020-04-18 17:30:00,411.0,399.6,405.3,8.2,8.2,8.2,58.8708,54.6024,55.7339574468085
2020-04-18 17:40:00,267.8,78.4,173.10000000000002,8.2,8.2,8.2,60.6973,54.6197,57.94636842105263
2020-04-18 17:50:00,469.4,351.9,410.65,8.2,8.2,8.2,62.4595,56.5417,58.82500172413794
2020-04-18 18:00:00,256.8,81.2,169.0,8.1,8.1,8.1,65.5185,55.0621,56.87179041095888
2020-04-18 18:10:00,424.3,355.7,390.0,8.2,8.2,8.2,60.1461,55.3404,56.80204935064937
2020-04-18 18:20:00,223.5,81.9,152.7,8.1,8.1,8.1,58.4274,55.2232,56.44424225352112
2020-04-18 18:30:00,442.2,322.7,382.45,8.2,8.1,8.149999999999999,60.6773,54.9857,56.577305000000024
2020-04-18 18:40:00,476.0,205.7,340.85,8.1,8.1,8.1,69.0384,54.8535,57.896645454545435
2020-04-18 18:50:00,382.2,302.3,342.25,8.0,8.0,8.0,59.9119,56.6462,57.87239827586207
2020-04-18 19:00:00,465.6,177.9,321.75,8.0,8.0,8.0,58.7604,56.1355,57.02308163265306
2020-04-18 19:10:00,404.4,293.0,348.7,7.9,7.9,7.9,70.0962,46.403,57.07293076923075
2020-04-18 19:20:00,478.9,129.8,304.35,7.9,7.9,7.9,63.9755,48.9373,57.13336562500002
2020-04-18 19:30:00,366.6,272.9,319.75,7.9,7.9,7.9,60.9721,56.9434,59.35585853658538
2020-04-18 19:40:00,454.0,372.7,413.35,7.9,7.9,7.9,63.4352,55.4254,57.11205744680851
2020-04-18 19:50:00,386.7,288.8,337.75,7.8,7.8,7.8,59.5076,55.4078,56.87625483870968
2020-04-18 20:00:00,470.6,467.0,468.8,7.8,7.8,7.8,74.154,46.4842,58.01898064516129
2020-04-18 20:10:00,354.0,235.0,294.5,7.8,7.8,7.8,73.6041,56.2427,58.24489285714286
2020-04-18 20:20:00,525.1,440.1,482.6,7.8,7.8,7.8,71.8008,55.3782,57.33673116883118
2020-04-18 20:30:00,356.0,282.1,319.05,7.8,7.7,7.75,72.4617,55.7513,57.62665409836065
2020-04-18 20:40:00,481.4,456.4,468.9,7.8,7.8,7.8,56.8659,55.1689,56.109758
2020-04-18 20:50:00,326.5,301.2,313.85,7.7,7.7,7.7,57.6278,45.0476,54.30223870967745
2020-04-18 21:00:00,489.6,383.9,436.75,7.8,7.8,7.8,56.1934,52.7475,53.92096666666667
2020-04-18 21:10:00,532.8,303.4,418.09999999999997,7.8,7.7,7.75,54.2606,52.0423,52.97666041666668
2020-04-18 21:20:00,479.8,399.2,439.5,7.7,7.7,7.7,54.6569,52.2547,53.16707555555554
2020-04-18 21:30:00,523.4,309.3,416.35,7.8,7.7,7.75,54.6691,52.361,53.25777755102041
2020-04-18 21:40:00,466.6,357.4,412.0,7.8,7.8,7.8,54.8946,52.1816,53.4656462962963
2020-04-18 21:50:00,521.1,269.0,395.05,7.8,7.8,7.8,55.8109,52.2244,53.60567755102042
2020-04-18 22:00:00,415.2,321.1,368.15,7.8,7.8,7.8,64.908,51.7666,54.59866190476188
2020-04-18 22:10:00,459.3,367.8,413.55,7.9,7.8,7.85,65.7792,52.1007,54.19248734177214
2020-04-18 22:20:00,385.7,272.4,329.04999999999995,7.9,7.9,7.9,56.7192,49.9051,53.6722656862745
2020-04-18 22:30:00,466.2,428.6,447.4,7.9,7.9,7.9,66.1538,49.9659,54.5078897196262
2020-04-18 22:40:00,359.6,269.2,314.4,7.9,7.8,7.85,58.0458,51.1597,53.40571919191917
2020-04-18 22:50:00,522.1,416.4,469.25,7.9,7.8,7.85,76.1994,35.7717,54.10566470588233
2020-04-18 23:00:00,327.0,317.6,322.3,7.8,7.8,7.8,55.0432,49.2686,51.30769333333333
2020-04-18 23:10:00,480.3,413.5,446.9,7.9,7.9,7.9,64.7213,48.6191,50.57011686746988
2020-04-18 23:20:00,390.0,307.9,348.95,7.9,7.8,7.85,52.3544,49.3751,50.086568
2020-04-18 23:30:00,482.3,373.6,427.95000000000005,7.9,7.9,7.9,52.998,48.8452,49.69096530612245
2020-04-18 23:40:00,507.0,267.2,387.1,7.9,7.9,7.9,66.5633,48.9466,50.797827586206886
2020-04-18 23:50:00,434.5,353.6,394.05,7.9,7.9,7.9,68.9564,49.0751,51.18685416666667
2020-04-19 00:00:00,495.9,266.7,381.29999999999995,7.9,7.9,7.9,50.5677,47.5167,49.13762692307692
2020-04-19 00:10:00,447.0,328.9,387.95,7.9,7.9,7.9,68.6893,47.3116,51.656170270270266
2020-04-19 00:20:00,478.0,168.3,323.15,8.0,7.9,7.95,51.8884,51.1579,51.497819047619046
2020-04-19 00:30:00,358.6,243.3,300.95000000000005,8.0,8.0,8.0,52.2483,51.4356,51.80587105263158
2020-04-19 00:40:00,439.2,414.8,427.0,8.1,8.0,8.05,52.4,51.6026,51.990199999999994
2020-04-19 00:50:00,335.1,216.9,276.0,8.1,8.1,8.1,52.6323,51.4197,52.13778333333333
2020-04-19 01:00:00,459.0,416.4,437.7,8.2,8.2,8.2,52.608,51.8948,52.34293809523809
2020-04-19 01:10:00,292.4,115.2,203.79999999999998,8.2,8.2,8.2,52.8916,51.551,52.415985714285725
2020-04-19 01:20:00,487.4,367.9,427.65,8.2,8.2,8.2,54.3766,52.4779,53.32740882352941
2020-04-19 01:30:00,265.9,122.1,194.0,8.2,8.2,8.2,54.2434,53.0966,53.68773125
2020-04-19 01:40:00,437.5,362.0,399.75,8.3,8.3,8.3,54.1811,28.0866,46.35257096774194
2020-04-19 01:50:00,292.4,225.3,258.85,8.3,8.3,8.3,47.5813,46.3159,46.76142580645162
2020-04-19 02:00:00,439.9,309.2,374.54999999999995,8.3,8.3,8.3,48.3354,46.1597,46.60824242424243
2020-04-19 02:10:00,478.5,166.5,322.5,8.4,8.3,8.350000000000001,52.69,47.1123,49.117843076923066
2020-04-19 02:20:00,363.2,299.3,331.25,8.4,8.4,8.4,47.1141,45.5176,46.12262765957446
2020-04-19 02:30:00,434.3,31.3,232.8,8.4,8.3,8.350000000000001,47.6698,45.274,46.05306216216216
2020-04-19 02:40:00,365.7,221.5,293.6,8.4,8.4,8.4,47.811,45.0868,46.70261566265061
2020-04-19 02:50:00,450.9,57.3,254.1,8.4,8.4,8.4,50.1264,46.4731,48.76625189873417
2020-04-19 03:00:00,317.9,185.6,251.75,8.4,8.4,8.4,49.7013,46.2198,48.01339638554219
2020-04-19 03:10:00,401.3,385.2,393.25,8.4,8.4,8.4,49.1286,46.4981,48.06011264367814
2020-04-19 03:20:00,333.7,208.7,271.2,8.3,8.3,8.3,48.5335,46.3769,47.402798823529395
2020-04-19 03:30:00,460.0,419.6,439.8,8.3,8.3,8.3,48.9573,45.7782,47.58042500000001
2020-04-19 03:40:00,288.0,93.4,190.7,8.3,8.3,8.3,49.4716,46.4066,48.086664634146324
2020-04-19 03:50:00,483.0,361.7,422.35,8.4,8.3,8.350000000000001,49.4253,46.3179,47.70826210526317
2020-04-19 04:00:00,318.3,219.6,268.95,8.3,8.3,8.3,50.0812,46.503,48.24814285714284
2020-04-19 04:10:00,421.4,348.1,384.75,8.4,8.3,8.350000000000001,57.8586,44.9021,49.16265106382979
2020-04-19 04:20:00,428.7,221.3,325.0,8.3,8.2,8.25,50.7646,46.5606,48.12158105263157
2020-04-19 04:30:00,437.9,310.3,374.1,8.2,8.2,8.2,49.3693,46.944,48.016249999999985
2020-04-19 04:40:00,487.3,152.3,319.8,8.3,8.2,8.25,49.3785,47.1937,48.17539887640448
2020-04-19 04:50:00,380.7,288.9,334.79999999999995,8.3,8.3,8.3,52.747,46.5551,49.089010638297864
2020-04-19 05:00:00,458.2,127.8,293.0,8.3,8.3,8.3,54.7946,50.4765,52.19220198019804
2020-04-19 05:10:00,392.4,268.2,330.29999999999995,8.3,8.2,8.25,54.6657,50.4852,52.258613725490214
2020-04-19 05:20:00,463.4,95.3,279.34999999999997,8.3,8.2,8.25,54.0326,50.3383,52.284456249999984
2020-04-19 05:30:00,335.4,211.5,273.45,8.3,8.3,8.3,54.3431,50.5043,52.174389473684236
2020-04-19 05:40:00,404.9,362.6,383.75,8.4,8.4,8.4,54.5164,50.6993,52.52374731182796
2020-04-19 05:50:00,323.0,153.4,238.2,8.4,8.4,8.4,54.5817,50.1229,52.11338505747125
2020-04-19 06:00:00,451.2,393.6,422.4,8.4,8.4,8.4,53.8082,48.0462,50.820247169811324
